Rinitials,Cinitials,Codedate,LSOA,IMGid,IMGdate,ADid,ASSETid,Long,Lat,ADtype,ADsize,ADprodtype,ADprod,ADbrand,Brandad,Admanagement,Price£,Pricesourcelink,Unit,Portion,Totalwt,Wtsource,Nutritionsource,Nutsourcelink,Fatdensity,Satfatdensity,Sugardensity,Sodiumdensity,Ekcaldensity,Fibredensity,Proteindensity,FVN,NPMscore,NPMstatus,ADcompliance
IW,IW,30/05/2023,E01033015,IMG_5462.JPG,25/05/2023,HR_GWWW_14_014,HR_GWWW_14,,,6,2,5,Noel Gallagher's high flying birds concert,Ticket Master,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5462.JPG,25/05/2023,HR_GWWW_14_05,HR_GWWW_14,,,6,2,3,Jack Daniel's and Coca Cola pre-mixed can,Jack Daniels,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5463.JPG,25/05/2023,HR_GWWW_15_01,HR_GWWW_15,,,14,2,5,Western Gateway app,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5464.JPG,25/05/2023,HR_GWWW_16_01,HR_GWWW_16,,,14,3,5,Josh Warrington male boxing world champion,11 degrees,0,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5465.JPG,25/05/2023,HR_GWWW_17_01,HR_GWWW_17,,,6,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5465.JPG,25/05/2023,HR_GWWW_17_02,HR_GWWW_17,,,6,2,3,Jack Daniel's and Coca Cola pre-mixed can,Jack Daniels,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5465.JPG,25/05/2023,HR_GWWW_17_03,HR_GWWW_17,,,6,2,5,Degrees,Academy of Live Technology,1,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5465.JPG,25/05/2023,HR_GWWW_17_04,HR_GWWW_17,,,6,2,5,Dirty Dancing (musical),The Grand Theatre and Opera House Leeds,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5465.JPG,25/05/2023,HR_GWWW_17_05,HR_GWWW_17,,,6,2,5,Strictly Ballroom the musical,The Grand Theatre and Opera House Leeds,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5466.JPG,25/05/2023,HR_GWWW_18_01,HR_GWWW_18,,,6,2,3,Jack Daniel's and Coca Cola pre-mixed can,Jack Daniels,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5466.JPG,25/05/2023,HR_GWWW_18_02,HR_GWWW_18,,,6,2,5,Noel Gallagher's high flying birds concert,Ticket Master,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5466.JPG,25/05/2023,HR_GWWW_18_03,HR_GWWW_18,,,6,2,5,Degrees,Academy of Live Technology,1,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5466.JPG,25/05/2023,HR_GWWW_18_04,HR_GWWW_18,,,6,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5466.JPG,25/05/2023,HR_GWWW_18_05,HR_GWWW_18,,,6,2,5,80s Classical (concert),Millennium Square,0,Street sites,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5467.JPG,25/05/2023,HR_GWWW_19_01,HR_GWWW_19,,,3,3,5,Student accomodation ,Reninc,0,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5467.JPG,25/05/2023,HR_GWWW_19_02,HR_GWWW_19,,,3,3,5,Property investment ,UOWN,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5467.JPG,25/05/2023,HR_GWWW_19_03,HR_GWWW_19,,,3,3,5,Student accomodation ,Iconinc,0,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5467.JPG,25/05/2023,HR_GWWW_19_04,HR_GWWW_19,,,3,3,5,Leeds Golf Centre,Leeds Golf Centre,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5468.JPG,25/05/2023,HR_GWWW_20_01,HR_GWWW_20,,,3,3,5,Parklane group accomodations ,Parklane group,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5469.JPG,25/05/2023,HR_GWWW_21_01,HR_GWWW_21,,,3,3,5,Hotel,Roomzzz,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5470.JPG,25/05/2023,HR_GWWW_22_01,HR_GWWW_22,,,1,2,1,Maltesers dark,Maltesers,0,Clear channel,1.5,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,g,29.33,88,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,29,18,32,80,495,0,9.6,0,23,1,1
IW,IW,30/05/2023,E01033015,IMG_5471.JPG,25/05/2023,HR_GWWW_22_02,HR_GWWW_22,,,1,2,5,Google Pixel 7 Pro,Vodafone,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5472.JPG,25/05/2023,HR_GWWW_22_03,HR_GWWW_22,,,1,2,2,Skinny latte lactose free flavoured milk iced coffee,Starbucks,0,Clear channel,2.2,https://www.tesco.com/groceries/en-GB/products/277569409,ml,220,220,https://www.tesco.com/groceries/en-GB/products/277569409,3,https://www.tesco.com/groceries/en-GB/products/277569409,0.9,0.5,3.7,36,36,0,2.8,0,-1,0,0
IW,IW,30/05/2023,E01033015,IMG_5473.JPG,25/05/2023,HR_GWWW_22_04,HR_GWWW_22,,,1,2,3,Beavertown neck oil session IPA,Beavertown,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5474.JPG,25/05/2023,HR_GWWW_22_05,HR_GWWW_22,,,1,2,1,Champion Chicken Lost the Pot Noodle,Pot Noodle,0,Clear channel,0.9,https://groceries.asda.com/product/packet-noodles/pot-noodle-champion-chicken-lost-the-pot-noodle/1000377031789?source=2834&promotype=Comparison+Shopping+Service+(CSS)&cmpid=afc-_-ghs-_-awin-_-176013-_+-generic&cm_mmc=ghs-aff-_-awin-_-RedBrain-_-176013&awin_aff=176013_RedBrain_RedBrain+Ltd_Comparison+Shopping+Service+(CSS)&utm_campaign=Asda_Grocery&utm_medium=affiliates&utm_source=176013&utm_content=acq,g,85,385,https://groceries.asda.com/product/packet-noodles/pot-noodle-champion-chicken-lost-the-pot-noodle/1000377031789?source=2834&promotype=Comparison+Shopping+Service+(CSS)&cmpid=afc-_-ghs-_-awin-_-176013-_+-generic&cm_mmc=ghs-aff-_-awin-_-RedBrain-_-176013&awin_aff=176013_RedBrain_RedBrain+Ltd_Comparison+Shopping+Service+(CSS)&utm_campaign=Asda_Grocery&utm_medium=affiliates&utm_source=176013&utm_content=acq,3,https://groceries.asda.com/product/packet-noodles/pot-noodle-champion-chicken-lost-the-pot-noodle/1000377031789?source=2834&promotype=Comparison+Shopping+Service+(CSS)&cmpid=afc-_-ghs-_-awin-_-176013-_+-generic&cm_mmc=ghs-aff-_-awin-_-RedBrain-_-176013&awin_aff=176013_RedBrain_RedBrain+Ltd_Comparison+Shopping+Service+(CSS)&utm_campaign=Asda_Grocery&utm_medium=affiliates&utm_source=176013&utm_content=acq,5.1,0.4,0.9,224,121,0.6,2.7,0,1,0,0
IW,IW,30/05/2023,E01033015,IMG_5475.JPG,25/05/2023,HR_GWWW_22_06,HR_GWWW_22,,,1,2,3,Strongbow tropical cider,strongbow,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5476.JPG,25/05/2023,HR_GWWW_23_01,HR_GWWW_23,,,1,2,1,Spicy big tasty ,McDonald's,0,Clear channel,6.49,McDonald's app,g,310,310,SL image Big Tasty with Bacon = 310,2,https://www.mcdonalds.com/gb/en-gb/product/spicy-big-tasty.html,15.33,6.33,2.97,480,270.33,1.37,16.67,15.67,13,1,1
IW,IW,30/05/2023,E01033015,IMG_5477.JPG,25/05/2023,HR_GWWW_24_01,HR_GWWW_24,,,1,2,1,Mcplant,McDonald's,0,Clear channel,4.29,McDonald's app,g,164,164,SL image,2,https://www.mcdonalds.com/gb/en-gb/product/vegan-mcplant.html,12.2,4.02,6.1,536.59,261.59,2.8,11.59,34.76,11,1,1
IW,IW,30/05/2023,E01033015,IMG_5478.JPG,25/05/2023,HR_GWWW_25_01,HR_GWWW_25,,,14,2,5,Leeds Year of Culture 2023,Year of Culture,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5479.JPG,25/05/2023,HR_GWWW_26_01,HR_GWWW_26,,,5,2,3,Pina colada can ,Funkin,0,global,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5481.JPG,25/05/2023,HR_GWWW_26_02,HR_GWWW_26,,,5,2,1,Galaxy ripple,Galaxy,0,global,0.8,https://www.sainsburys.co.uk/gol-ui/product/single-bar-chocolate/galaxy-ripple-33g,g,33,33,https://www.galaxychocolate.co.uk/products/galaxy-ripple-single-bar-ripple,1,https://www.galaxychocolate.co.uk/products/galaxy-ripple-single-bar-ripple,29,17,58,108,529,0,7.5,0,27,1,1
IW,IW,30/05/2023,E01033015,IMG_5482.JPG,25/05/2023,HR_GWWW_26_03,HR_GWWW_26,,,5,2,3,Strawberry daiguiri can,Funkin,0,global,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5484.JPG,25/05/2023,HR_GWWW_26_04,HR_GWWW_26,,,5,2,5,Latest news,Leading Britain's Conversation,0,global,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5485.JPG,25/05/2023,HR_GWWW_26_05,HR_GWWW_26,,,5,2,5,Apple product,BT,0,global,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5488.JPG,25/05/2023,HR_GWWW_27_01,HR_GWWW_27,,,5,2,5,Google Pixel 7 Pro,Vodafone,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5489.JPG,25/05/2023,HR_GWWW_27_02,HR_GWWW_27,,,5,2,1,Mcplant,McDonald's,0,Clear channel,4.29,McDonald's app,g,164,164,SL image,2,https://www.mcdonalds.com/gb/en-gb/product/vegan-mcplant.html,12.2,4.02,6.1,536.59,261.59,2.8,11.59,34.76,11,1,1
IW,IW,30/05/2023,E01033015,IMG_5491.JPG,25/05/2023,HR_GWWW_27_03,HR_GWWW_27,,,5,2,2,Skinny latte lactose free flavoured milk iced coffee,Starbucks,0,Clear channel,2.2,https://www.tesco.com/groceries/en-GB/products/277569409,ml,220,220,https://www.tesco.com/groceries/en-GB/products/277569409,3,https://www.tesco.com/groceries/en-GB/products/277569409,0.9,0.5,3.7,36,36,0,2.8,0,-1,0,0
IW,IW,30/05/2023,E01033015,IMG_5492.JPG,25/05/2023,HR_GWWW_27_04,HR_GWWW_27,,,5,2,2,Yeo valley semi skimmed milk carton,Yeo valley,0,Clear channel,2,https://www.sainsburys.co.uk/gol-ui/product/yeo-valley-organic-semi-skimmed-milk-1l,ml,,1000,https://www.sainsburys.co.uk/gol-ui/product/yeo-valley-organic-semi-skimmed-milk-1l,3,https://www.sainsburys.co.uk/gol-ui/product/yeo-valley-organic-semi-skimmed-milk-1l,1.6,1,5,60,48,0,3.4,0,-1,0,0
IW,IW,30/05/2023,E01033015,IMG_5492.JPG,25/05/2023,HR_GWWW_27_05,HR_GWWW_27,,,5,2,2,Yeo valley full fat milk carton,Yeo valley,0,Clear channel,2,https://www.sainsburys.co.uk/gol-ui/product/yeo-valley-organic-whole-milk-1l,ml,,1000,https://www.sainsburys.co.uk/gol-ui/product/yeo-valley-organic-whole-milk-1l,3,https://www.sainsburys.co.uk/gol-ui/product/yeo-valley-organic-whole-milk-1l,3.5,2.6,4.7,40,66,0,3.3,0,1,1,1
IW,IW,30/05/2023,E01033015,IMG_5493.JPG,25/05/2023,HR_GWWW_28_01,HR_GWWW_28,,,8,3,5,Network Rail ,Network Rail,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5494.JPG,25/05/2023,HR_GWWW_29_01,HR_GWWW_29,,,6,2,1,Blueberry muffin fruit and nut bar,Nakd,0,JCDecaux,1,https://www.tesco.com/groceries/en-GB/products/303177091,g,35,35,https://www.tesco.com/groceries/en-GB/products/303177091,3,https://www.tesco.com/groceries/en-GB/products/303177091,13,2,52,8,371,4.1,7.1,100,2,0,0
IW,IW,30/05/2023,E01033015,IMG_5495.JPG,25/05/2023,HR_GWWW_30_01,HR_GWWW_30,,,6,2,5,Univeristy of Derby ,University of Derby,1,JCDecaux,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5496.JPG,25/05/2023,HR_GWWW_31_01,HR_GWWW_31,,,5,2,4,Online casino ,Sky Vegas,0,JCDecaux,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5497.JPG,25/05/2023,HR_GWWW_31_02,HR_GWWW_31,,,5,2,5,Nationwide fairer share,Nationwide ,0,JCDecaux,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5498.JPG,25/05/2023,HR_GWWW_31_03,HR_GWWW_31,,,5,2,5,Northumbria University ,Northumbria University ,1,JCDecaux,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5500.JPG,25/05/2023,HR_GWWW_31_04,HR_GWWW_31,,,5,2,5,Hanson 5 seater wooden sofa set,Argos,0,JCDecaux,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5502.JPG,25/05/2023,HR_GWWW_31_05,HR_GWWW_31,,,5,2,5,Deodorant stick,Old spice,0,JCDecaux,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5503.JPG,25/05/2023,HR_GWWW_31_06,HR_GWWW_31,,,5,2,5,Tu & me clothing,Sainsburys,1,JCDecaux,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5506.JPG,25/05/2023,HR_GWWW_32_01,HR_GWWW_32,,,3,3,5,Apartments,Tower works,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5507.JPG,25/05/2023,HR_GWWW_32_01,HR_GWWW_32,,,3,3,5,Apartments,Tower works,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5508.JPG,25/05/2023,HR_GWWW_33_01,HR_GWWW_33,,,3,3,5,Leeds property developers,Temple,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5509.JPG,25/05/2023,HR_GWWW_33_01,HR_GWWW_33,,,3,3,5,Leeds property developers,Temple,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5510.JPG,25/05/2023,HR_GWWW_33_01,HR_GWWW_33,,,3,3,5,Leeds property developers,Temple,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5511.JPG,25/05/2023,HR_GWWW_33_01,HR_GWWW_33,,,3,3,5,Leeds property developers,Temple,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5512.JPG,25/05/2023,HR_GWWW_34_01,HR_GWWW_34,,,3,3,5,Apartments,Tower works,1,,,,,,,,,,,,,,,,,,,,
IW,IW,30/05/2023,E01033015,IMG_5513.JPG,25/05/2023,HR_GWWW_35_01,HR_GWWW_35,,,6,2,1,McNugget,McDonald's,0,Global,4.29,https://mcdonalds-menu.co.uk/,g,105,105,"FPS book, pg 58 McDonald's 6 McNuggets",2,https://www.mcdonalds.com/gb/en-gb/product/chicken-mcnuggets-6-pieces.html,12.38,1.43,0.57,217.14,248.57,1.33,14.29,0,0,0,0
IW,IW,31/05/2023,E01011383,IMG_5258.JPG,22/05/2023,AW_RNTD_01_01,AW_RNTD_01,,,1,2,5,Galaxy A54 phone,Samsung,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,31/05/2023,E01011383,IMG_5259.JPG,22/05/2023,AW_RNTD_02_01,AW_RNTD_02,,,1,2,2,Pepsi Max (can),Pepsi,0,Clear Channel,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,0,0,0,0,1,0,0,0,0,0,0
IW,IW,31/05/2023,E01011383,IMG_5259.JPG,22/05/2023,AW_RNTD_02_01,AW_RNTD_02,,,1,2,1,Pizza,Pepsi,0,Clear Channel,2.5,https://www.sainsburys.co.uk/gol-ui/SearchResults/cheese%20and%20tomato%20pizza,g,200,410,"FPS book, pg 25 9-10 inch pizza",4,CoFID 11-936,9.8,4.12,3.9,380,272,2.9,12.2,0,8,1,1
IW,IW,31/05/2023,E01011383,IMG_5261.JPG,22/05/2023,AW_RNTD_03_01,AW_RNTD_03,,,14,2,5,Sprirt level comedy show,Stars charity,0,,,,,,,,,,,,,,,,,,,,
IW,IW,31/05/2023,E01011383,IMG_5262.JPG,22/05/2023,AW_RNTD_04_01,AW_RNTD_04,,,12,1,1,Gusto italian restaurant,Gusto,1,,,,,,,,,,,,,,,,,,,,
IW,IW,31/05/2023,E01011383,IMG_5263.JPG,22/05/2023,AW_RNTD_05_01,AW_RNTD_05,,,12,1,1,Gusto italian restaurant,Gusto,1,,,,,,,,,,,,,,,,,,,,
IW,IW,31/05/2023,E01011383,IMG_5264.JPG,22/05/2023,AW_RNTD_06_01,AW_RNTD_06,,,1,2,5,B&Q,B&Q,1,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,31/05/2023,E01011383,IMG_5266.JPG,22/05/2023,AW_RNTD_07_01,AW_RNTD_07,,,1,2,5,B&Q,B&Q,1,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,31/05/2023,E01011383,IMG_5267.JPG,22/05/2023,AW_RNTD_08_01,AW_RNTD_08,,,13,2,5,Broadband,BT,0,,,,,,,,,,,,,,,,,,,,
IW,IW,02/06/2023,E01011388,IMG_5804.JPG,01/06/2023,WW_CHHC_01_01,WW_CHHC_01,,,13,2,5,Ludovico Einaudi concert,First Direct Arena,0,,,,,,,,,,,,,,,,,,,,
IW,IW,02/06/2023,E01011388,IMG_5805.JPG,01/06/2023,WW_CHHC_02_01,WW_CHHC_02,,,8,3,5,What's on at St Pauls Church,St Pauls Ireland Wood,0,,,,,,,,,,,,,,,,,,,,
IW,IW,02/06/2023,E01011388,IMG_5808.JPG,01/06/2023,WW_CHHC_03_01,WW_CHHC_03,,,2,1,5,Mcard Mobile Bus App,Mcard Mobile Bus App,0,Metro,,,,,,,,,,,,,,,,,,,
IW,IW,02/06/2023,E01011388,IMG_5809.JPG,01/06/2023,WW_CHHC_04_01,WW_CHHC_04,,,3,3,5,Home construction ,Taylor Wimpey,1,,,,,,,,,,,,,,,,,,,,
IW,IW,02/06/2023,E01011388,IMG_5810.JPG,01/06/2023,WW_CHHC_05_01,WW_CHHC_05,,,6,2,5,Home construction ,Chartford,0,,,,,,,,,,,,,,,,,,,,
IW,IW,02/06/2023,E01011388,IMG_5811.JPG,01/06/2023,WW_CHHC_06_01,WW_CHHC_06,,,1,2,1,Fruitier and nuttier trail mix,Cadbury,0,Clear channel,2.5,https://www.tesco.com/groceries/en-GB/products/314108416,g,25,100,https://www.tesco.com/groceries/en-GB/products/314108416,3,https://www.tesco.com/groceries/en-GB/products/314108416,32,5.4,34,28,508,7.9,12,88.76,3,0,0
IW,IW,02/06/2023,E01011388,IMG_5812.JPG,01/06/2023,WW_CHHC_07_01,WW_CHHC_07,,,1,2,1,Goodfella's fully-loaded pepperoni pizza,Goodfella's,0,Clear channel,5,https://www.tesco.com/groceries/en-GB/products/307159890,g,262,524,https://www.tesco.com/groceries/en-GB/products/307159890,3,https://www.tesco.com/groceries/en-GB/products/307159890,12,4.7,1.1,352,260,2.1,10,0,3,0,0
IW,IW,02/06/2023,E01011388,IMG_5813.JPG,01/06/2023,WW_CHHC_08_01,WW_CHHC_08,,,6,2,5,Home construction ,Chartford,1,,,,,,,,,,,,,,,,,,,,
IW,IW,02/06/2023,E01011388,IMG_5814.JPG,01/06/2023,WW_CHHC_09_01,WW_CHHC_09,,,6,2,5,Home construction ,Chartford,1,,,,,,,,,,,,,,,,,,,,
CE,IW,08/06/2023,E01032496,IMG_20230515_104516970.jpg,15/05/2023,AR_RNHD_01_01,AR_RNHD_01,,,1,2,2,Pepsi Max (can),Pepsi,0,Clear Channel,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,0,0,0,0,1,0,0,0,0,0,0
CE,IW,08/06/2023,E01032496,IMG_20230515_104516970.jpg,15/05/2023,AR_RNHD_01_01,AR_RNHD_01,,,1,2,1,Pizza,Pepsi,0,Clear Channel,2.5,https://www.sainsburys.co.uk/gol-ui/SearchResults/cheese%20and%20tomato%20pizza,g,200,410,"FPS book, pg 25 9-10 inch pizza",4,CoFID 11-936,9.8,4.12,3.9,380,272,2.9,12.2,0,8,1,1
CE,IW,08/06/2023,E01032496,IMG_20230515_111322560.jpg,15/05/2023,AR_RNHD_02_01,AR_RNHD_02,,,1,2,5,B&Q,B&Q,1,Clear channel,,,,,,,,,,,,,,,,,,,
CE,IW,08/06/2023,E01032496,IMG_20230515_111340819.jpg,15/05/2023,AR_RNHD_03_01,AR_RNHD_03,,,1,2,5,B&Q,B&Q,1,Clear channel,,,,,,,,,,,,,,,,,,,
CE,IW,08/06/2023,E01032496,IMG_20230515_111348226.jpg,15/05/2023,AR_RNHD_04_01,AR_RNHD_04,,,1,2,5,Dementia support,Alzheimer's society,1,Clear channel,,,,,,,,,,,,,,,,,,,
CE,IW,08/06/2023,E01032496,IMG_20230515_111409587.jpg,15/05/2023,AR_RNHD_05_01,AR_RNHD_05,,,8,3,5,"Windows, doors, convervatory",Solar frame,1,global,,,,,,,,,,,,,,,,,,,
CE,IW,08/06/2023,E01032496,IMG_20230515_111415174.jpg,15/05/2023,AR_RNHD_06_01,AR_RNHD_06,,,8,3,5,Ticket to paradise (film),Now,0,global,,,,,,,,,,,,,,,,,,,
CE,IW,08/06/2023,E01032496,IMG_20230515_113731992.jpg,15/05/2023,AR_RNHD_07_01,AR_RNHD_07,,,14,2,5,Leeds 10K,Run for all,0,,,,,,,,,,,,,,,,,,,,
CE,IW,08/06/2023,E01032496,IMG_20230515_111945660.jpg,15/05/2023,AR_RNHD_08_01,AR_RNHD_08,,,6,2,3,The gardeners' arms (beer on tap),The gardener's arms,1,,,,,,,,,,,,,,,,,,,,
